6257,9725,8845,5919,6731,7760,3773,3317,9674,3744,6379,7292
9880,4461,5293,4602,851,8919,2333,7556,7714,359,7968,7691
3422,9230,6763,8807,5693,9906,601,3178,7215,6422,8273,6547
1471,1565,7981,9077,5136,5890,4265,1840,5913,896,252,8602
3816,8922,3305,6092,5835,884,214,7732,3254,8836,3032,4819
4329,5713,5689,7613,8444,8294,2042,3735,9088,4756,7402,535
3163,9835,7886,6993,5934,3601,9002,3846,571,723,2331,1757
1399,3544,5224,3436,9634,348,858,7518,6183,8958,3021,7157
1708,7257,857,9704,5816,3599,1765,8333,4781,594,5066,8260
2640,2677,9845,7584,8204,4698,8399,599,461,5923,328,5870
2960,5795,6604,3215,5046,7598,8588,9994,9858,655,9378,1912
2605,8986,1317,8439,1324,4872,1918,1671,4261,1199,4657,1082
1122,4725,8243,7750,467,9239,427,8037,7619,8904,2307,1005
8428,4061,6895,3830,9036,1656,7037,6938,8692,2244,7923,6691
6745,8734,755,5578,4759,8635,8078,6198,4117,9046,4837,1520
1370,9870,5666,751,9370,3775,5142,2945,554,5238,8629,5731
4469,1657,7948,1769,2866,7257,5096,522,4020,4613,9509,7352
79,5716,961,8655,3534,3977,4024,7849,6152,3931,8069,7556
8911,3383,2856,4397,8217,7308,5897,1216,3064,7782,9046,8570
2384,7104,5492,1213,9592,1501,7156,8564,8637,1455,2109,165
6516,8287,3421,3526,1765,7134,6868,4504,8449,4539,7935,6430
7137,1231,7901,5835,306,4187,6886,781,7393,5437,5798,2905
8818,8617,5101,3711,9398,4209,4789,1306,1773,481,2373,6047
6516,1060,6266,7462,6802,3789,5011,8584,6129,8091,916,8192
9094,7828,8492,2364,4398,1024,1007,4035,413,8322,4621,7919
8727,71,9233,2252,7250,6216,5765,3500,375,5279,1064,7332
2958,7245,4117,6132,3393,8615,6919,7324,1740,2649,4644,820
8515,5889,5575,1525,7942,1513,4561,2248,5280,2883,4832,6877
8473,8284,3861,4927,5278,7870,1001,282,3490,6366,8849,9791
8721,434,834,7480,9801,2924,4908,2755,4728,814,761,7069
2479,1296,1779,2630,1533,935,6572,7421,162,9087,3380,1060
6714,1581,5825,35,4464,8912,3276,8825,2133,7232,2053,1232
3363,8436,8258,9207,3540,8424,3877,9057,4202,1458,8192,8752
9358,531,8090,953,1795,9667,385,1297,9625,234,9114,4935
2156,454,5027,9328,2828,2686,8309,4315,5841,2440,150,7061
4680,6377,8544,4053,1864,494,8963,3727,4164,5530,2048,1228
1913,7713,2980,1156,5856,1514,6206,6199,3017,3989,5798,3421
6237,5085,2363,2724,4322,8230,4638,1313,8201,5227,6874,5453
1915,1393,5906,7969,7235,9334,742,7178,3175,9937,733,8000
1649,2149,4503,1398,2695,5179,3918,5673,6305,578,692,1314
8138,7980,6427,7480,8028,6726,7116,9893,9817,2224,6505,8809
2749,3503,5906,1741,9673,4224,2286,4375,3716,5542,5128,2927
3492,4875,2877,5397,6829,2062,0,3439,5407,7595,2723,8952
4621,7184,9425,6875,6980,1893,6107,2182,4403,5793,148,3235
1699,7672,9475,2629,5984,7644,7985,4908,7899,4541,1842,8188
